time,event,value
410170,hmd_pitch,357.1676
411169,hmd_pitch,356.8365
411458,starting_story,6;neutral
412171,hmd_pitch,356.8213
413170,hmd_pitch,357.0036
414170,hmd_pitch,356.9323
415169,hmd_pitch,356.7924
416170,hmd_pitch,356.7968
417169,hmd_pitch,356.7453
417245,button_pressed,right;next
418168,hmd_pitch,357.2726
419166,hmd_pitch,356.8647
419981,button_pressed,right;next
419982,repeat_lesson,False
419982,starting_story,7;positive
420176,hmd_pitch,356.7222
421179,hmd_pitch,359.395
422176,hmd_pitch,0.9692212
423176,hmd_pitch,359.96
424175,hmd_pitch,359.6925
425199,hmd_pitch,359.808
426198,hmd_pitch,0.7696384
427196,hmd_pitch,0.5969917
428199,hmd_pitch,0.5525242
429140,starting_story,10;neutral
429198,hmd_pitch,0.3975219
430198,hmd_pitch,0.1360372
431195,hmd_pitch,0.01028696
432205,hmd_pitch,359.6866
433205,hmd_pitch,359.5839
434205,hmd_pitch,359.3922
435204,hmd_pitch,359.1513
436204,hmd_pitch,358.9047
437204,hmd_pitch,358.674
438204,hmd_pitch,358.6246
439201,hmd_pitch,356.63
440203,hmd_pitch,359.694
441201,hmd_pitch,359.0421
442200,hmd_pitch,358.8981
443211,hmd_pitch,358.7542
444200,hmd_pitch,357.6556
445199,hmd_pitch,1.005781
446199,hmd_pitch,359.9533
447197,hmd_pitch,1.686335
448198,hmd_pitch,3.639589
449199,hmd_pitch,4.135665
450197,hmd_pitch,4.047384
451197,hmd_pitch,13.63063
452198,hmd_pitch,13.25778
453197,hmd_pitch,13.57203
454196,hmd_pitch,14.04037
455207,hmd_pitch,14.08145
456206,hmd_pitch,8.993129
457206,hmd_pitch,9.968754
458207,hmd_pitch,10.63962
459205,hmd_pitch,15.28977
460203,hmd_pitch,23.31499
461206,hmd_pitch,30.873
462203,hmd_pitch,57.95031
463204,hmd_pitch,66.88768
464203,hmd_pitch,64.97167
465202,hmd_pitch,37.02864
466202,hmd_pitch,28.31986
467214,hmd_pitch,28.32808
468210,hmd_pitch,28.33114
469213,hmd_pitch,28.30659
470210,hmd_pitch,28.29635
471208,hmd_pitch,28.29649
472209,hmd_pitch,28.30889
473212,hmd_pitch,28.27624
474210,hmd_pitch,28.27396
475208,hmd_pitch,28.27525
476208,hmd_pitch,28.26395
477209,hmd_pitch,28.24997
478213,hmd_pitch,28.24895
479218,hmd_pitch,28.23846
480217,hmd_pitch,28.23659
481216,hmd_pitch,28.24432
482216,hmd_pitch,28.24288
483216,hmd_pitch,28.2225
484214,hmd_pitch,28.226
485228,hmd_pitch,28.22154
486227,hmd_pitch,28.2064
487226,hmd_pitch,28.20375
